timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
42846080602,3,4,1,-13,11,3,0,5
42846088773,3,3,-2,-10,-12,0,0,5
42846088773,-3,0,0,35,-33,-1,-3,1
42846102957,-3,-3,-6,-30,-40,1,-2,-10
42846102957,-3,-1,-4,-19,-41,-10,-6,-3
42846111174,0,1,6,63,111,3,-2,-1
42846111174,-3,0,-2,-15,-16,-1,-7,-4
42846126292,10,-5,-2,-13,-1,-1,4,-7
42846126292,-11,-3,-4,3,-23,-5,3,-2
42846126925,1,0,2,3,64,-2,3,5
42846126925,0,-3,-5,-26,-14,0,-2,-2
42846140503,-2,2,1,-1,11,4,-4,-3
42846140503,5,0,1,10,-13,2,0,-2
42846148704,2,-1,1,-10,-16,0,-1,-2
42846148704,-1,3,4,4,79,-10,4,1
42846162972,-3,0,1,-19,-22,10,-4,0
42846162972,2,-2,-1,37,12,-2,15,17
42846171321,-5,-5,-3,-46,-61,-2,-4,-11
42846171321,-2,0,-2,44,-3,-1,-4,-2
42846186277,0,-3,-3,-9,12,-4,-4,6
42846186277,-2,-1,-1,-4,-10,-1,-14,6
42846187053,-3,-3,-4,-10,1,-3,7,-10
42846187053,4,-3,-2,-5,38,4,-3,12
42846200482,0,2,2,-3,4,-4,23,3
42846200482,-2,1,-1,2,20,6,-2,3
42846208695,3,2,0,2,5,3,0,-1
42846208695,-1,1,4,17,11,-5,1,2
42846223133,14,2,-2,6,-24,1,-5,9
42846223133,-12,-5,0,14,-4,-3,-2,-24
42846231261,-8,0,-2,-41,-44,3,6,8
42846231261,0,4,-1,-23,13,1,2,1
42846246198,-8,0,2,52,25,2,-7,-6
42846246198,22,-2,-5,-21,13,6,5,9
42846246999,-2,-2,2,13,-32,-5,-8,-7
42846246999,-3,-5,-4,-23,-95,-2,0,-7
42846260468,0,0,-5,-47,-11,-4,-10,3
42846260468,-1,-1,-2,-10,6,10,19,-12
42846268749,1,-3,0,33,12,-3,-8,10
42846268749,-2,0,-5,-15,-13,1,-2,-12
42846283114,5,4,0,-21,23,-7,-5,25
42846283114,2,5,8,39,43,6,11,18
42846291226,13,-1,1,1,0,2,-3,13
