timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
44818735333,-9,-7,-8,-4,-2,0,5,-9
44818735333,17,5,-21,0,-1,2,-4,-2
44818741286,-3,1,19,2,0,0,-3,5
44818741286,-8,2,1,0,-6,-7,-18,-11
44818750298,-5,3,7,2,4,-1,38,5
44818750298,18,-4,-1,1,3,27,-10,14
44818756301,-3,-8,-12,-3,-6,-13,-19,-1
44818756301,-3,-2,-3,0,-1,-2,11,-8
44818780985,1,-2,-5,-2,-5,6,-7,-6
44818780985,-13,-6,3,2,3,-9,0,-4
44818781806,0,-1,-3,-2,-2,-7,-4,-4
44818781806,-3,0,9,1,4,6,1,3
44818793837,12,2,6,0,0,0,12,1
44818793837,-1,-4,5,-6,-11,-5,-7,-13
44818801324,-1,-2,5,5,3,-4,-10,-8
44818801324,0,5,3,0,0,-4,15,0
44818810293,8,0,-10,-4,-5,0,-13,4
44818810293,-7,-2,-6,-5,-4,6,14,1
44818823842,-6,-4,-10,-2,2,1,1,-6
44818823842,9,-5,-6,-1,1,6,0,15
44818832789,0,2,5,3,4,8,-6,-2
44818832789,-5,0,-3,1,0,-6,-8,-2
44818838832,-23,10,4,-1,-7,-4,-2,-16
44818838832,2,-5,-3,-2,1,-7,4,3
44818853777,2,0,4,-1,-1,-3,-19,-4
44818853777,1,2,12,8,7,15,56,-1
44818861327,11,-18,-5,-3,-2,6,-20,13
44818861327,-9,2,2,-4,-2,-11,-18,-7
44818876302,-1,-11,-4,-4,-5,-5,-4,-9
44818876302,-15,-9,-5,-4,-1,-3,-16,-6
44818883791,25,4,11,6,2,8,1,28
44818883791,-1,-2,-13,-4,-6,1,11,-12
44818892833,-12,-8,-8,-1,0,-4,-7,-1
44818892833,-1,-2,-2,-7,-4,-8,0,-15
44818898929,-2,-2,-8,1,-1,8,12,5
44818898929,-4,-1,-4,-1,-4,-8,-15,-4
44818913851,-7,3,3,7,4,4,5,1
44818913851,11,0,-4,-9,-6,-9,-15,-8
44818921433,-5,-3,1,0,2,5,32,-6
44818921433,6,2,0,1,-1,-2,-12,2
44818936495,-15,6,2,-1,0,-6,-2,-16
44818936495,13,4,4,5,3,6,-4,27
44818943998,-4,-4,-9,-6,-9,-9,-1,-22
44818943998,-1,8,2,-4,-2,-1,-3,2
44818952894,20,-1,-1,3,0,0,9,4
44818952894,-40,-4,4,3,-2,-1,-41,-17
44818958840,11,2,0,-6,1,-3,42,-2
44818958840,-6,-5,-5,1,-1,16,10,1
44818973946,1,1,1,-1,1,-1,-6,-3
44818973946,9,-7,-3,-1,-3,-8,-6,-15
44818981468,-23,-1,1,-1,-4,-2,-13,-17
44818981468,0,0,4,2,2,-3,4,9
44818996458,16,1,-5,-1,-2,-7,5,14
44818996458,-8,3,-5,1,-3,11,11,-2
44819003845,1,2,-10,0,1,-9,-28,-4
44819003845,13,-2,-2,-1,2,1,30,1
44819019497,2,1,-6,0,-2,17,-10,8
44819019497,-22,10,3,4,-2,-13,2,-4
44819020274,18,-6,2,-2,0,5,-1,-1
44819020274,-8,1,-4,0,-1,-4,-15,-9
44819033965,15,2,0,-3,2,-3,2,15
44819033965,-2,0,-3,-2,-4,0,3,-9
44819041431,-9,-2,-1,1,-2,2,-12,-2
44819041431,-5,-4,9,4,0,0,11,2
44819056491,-1,-1,-4,-8,-6,0,-10,-4
44819056491,15,-4,6,4,4,-4,-5,9
44819064039,8,3,1,-1,-2,1,15,9
44819064039,-7,2,-3,-5,-2,4,-17,1
44819079594,-18,-1,-4,3,1,6,8,-3
44819079594,13,2,-5,-10,1,-15,-13,4
44819080410,8,6,0,5,3,5,6,-5
44819080410,-2,2,6,6,8,14,21,38
44819093917,2,0,-2,-1,-4,-4,-13,-7
44819093917,-6,-2,-2,0,-2,2,13,-7
44819101470,-8,-2,1,-3,0,-6,-39,11
44819101470,3,2,4,-1,3,-3,52,-2
44819116551,-12,4,1,-4,-2,-4,-10,-4
44819116551,-12,1,3,2,0,-8,10,-2
44819123871,-5,0,0,-1,0,20,3,-1
44819123871,18,-10,-9,-10,-5,-23,-36,-20
44819139623,-9,4,0,4,1,6,35,6
