timestamp,x,y,z,w
32916780100,-0.234009,0.0696411,0.166626,0.955261
32916802674,-0.238037,0.0675659,0.169922,0.953857
32916825127,-0.244446,0.06427,0.172241,0.952026
32916839989,-0.247192,0.0609131,0.173584,0.951294
32916862528,-0.246216,0.0584106,0.175415,0.951416
32916885149,-0.243958,0.0558472,0.176941,0.951843
32916901519,-0.241211,0.0535278,0.176819,0.952698
32916922633,-0.236511,0.0515747,0.17511,0.954285
32916945145,-0.225464,0.046875,0.17157,0.957886
32916961599,-0.220032,0.0499878,0.170776,0.959106
32916982622,-0.222351,0.0534668,0.170959,0.958313
32917005083,-0.228088,0.053894,0.17157,0.956848
32917021490,-0.234558,0.053772,0.171936,0.9552
32917042728,-0.23761,0.0548096,0.17157,0.954468
32917065122,-0.238403,0.0565796,0.171265,0.954224
32917081695,-0.23584,0.0592651,0.170776,0.954834
32917102727,-0.232727,0.0614624,0.1698,0.955627
32917125001,-0.229614,0.0630493,0.167786,0.956604
32917141471,-0.228149,0.0641479,0.16687,0.957031
32917162608,-0.232788,0.0635376,0.169739,0.955444
32917185162,-0.245544,0.0605469,0.174622,0.951599
32917201544,-0.261169,0.0576782,0.179321,0.946716
32917222633,-0.276306,0.0559082,0.182434,0.941895
32917245150,-0.293884,0.0518799,0.183533,0.936584
32917261543,-0.308411,0.0475464,0.184387,0.931946
32917282679,-0.308594,0.0476685,0.185669,0.931641
32917305046,-0.295776,0.0519409,0.183655,0.935974
32917321691,-0.278931,0.0583496,0.178162,0.941772
32917342724,-0.264893,0.0637817,0.172363,0.946594
32917365163,-0.256714,0.0673828,0.171204,0.948792
32917381439,-0.267456,0.0672607,0.175842,0.945007
32917402735,-0.293457,0.0630493,0.182617,0.936218
32917425089,-0.316772,0.0595093,0.187073,0.927917
32917441523,-0.331238,0.0582275,0.186768,0.923035
32917462563,-0.335083,0.059082,0.185669,0.921814
32917485193,-0.334229,0.0603027,0.184631,0.922241
32917502116,-0.329834,0.0617065,0.18335,0.92395
32917524843,-0.32489,0.0634766,0.18103,0.926086
32917545846,-0.323486,0.0651245,0.179565,0.926697
32917561611,-0.327271,0.0662842,0.179749,0.925293
32917584697,-0.334412,0.0667114,0.180969,0.922424
32917605908,-0.341492,0.0664673,0.182129,0.919678
32917622415,-0.34552,0.0661621,0.182617,0.91803
32917644848,-0.344543,0.0667725,0.181885,0.918518
32917665809,-0.339478,0.0681152,0.179993,0.920654
32917682219,-0.332092,0.0698853,0.177612,0.923706
32917711965,-0.324036,0.0717773,0.17572,0.926758
32917725880,-0.318298,0.0727539,0.174866,0.928833
32917741556,-0.315979,0.0728149,0.174744,0.929688
32917764690,-0.315186,0.0722046,0.174683,0.929993
32917787245,-0.311951,0.0722656,0.174133,0.931152
32917801502,-0.306213,0.0730591,0.172974,0.933228
32917826311,-0.299011,0.0744629,0.171387,0.93573
32917847254,-0.292053,0.0753784,0.170044,0.93811
32917861552,-0.285583,0.0760498,0.169006,0.940247
32917884749,-0.279541,0.0766602,0.167175,0.942322
32917907241,-0.271118,0.078064,0.164307,0.94519
32917921543,-0.259949,0.0805054,0.159912,0.948853
32917944867,-0.247009,0.083374,0.154541,0.952942
32917967274,-0.233643,0.0864868,0.148743,0.95697
32917981572,-0.220947,0.0897217,0.143188,0.96051
32918004646,-0.210144,0.0926514,0.138245,0.963379
32918027368,-0.202759,0.0952148,0.134094,0.965271
32918041550,-0.197693,0.0973511,0.131042,0.966553
32918064714,-0.194336,0.0990601,0.129211,0.967285
32918087357,-0.192566,0.100464,0.128235,0.967651
32918108271,-0.192688,0.101257,0.127991,0.96759
32918124806,-0.19397,0.101685,0.12793,0.967285
32918147212,-0.195557,0.101868,0.127686,0.96698
32918161540,-0.196167,0.102051,0.127197,0.966858
32918184859,-0.196655,0.102112,0.126831,0.966858
32918207212,-0.197021,0.102112,0.126526,0.966797
32918221583,-0.197998,0.101807,0.12616,0.966675
32918244861,-0.19873,0.101501,0.126038,0.966553
32918267404,-0.19928,0.101074,0.12616,0.966492
32918281502,-0.199524,0.100952,0.126465,0.966431
32918310900,-0.199829,0.100891,0.126892,0.966309
32918327162,-0.200684,0.100708,0.127319,0.966064
32918348453,-0.201294,0.100403,0.127808,0.965942
32918364703,-0.201111,0.100098,0.128357,0.965942
32918387271,-0.200745,0.0997314,0.128723,0.966003
32918408401,-0.201111,0.0994873,0.128784,0.965942
32918424798,-0.201477,0.0992432,0.128845,0.965881
32918447239,-0.201477,0.0992432,0.128845,0.965881
32918468517,-0.201416,0.0991211,0.128662,0.965942
32918484691,-0.201904,0.0995483,0.128723,0.965759
32918507343,-0.203369,0.100098,0.128784,0.965393
32918528365,-0.205444,0.101562,0.129211,0.964722
32918544756,-0.207275,0.1026,0.129211,0.964233
32918567326,-0.208191,0.102966,0.128052,0.964172
32918588456,-0.204224,0.104858,0.125061,0.96521
32918604775,-0.198547,0.106628,0.121216,0.966675
32918627348,-0.192749,0.107056,0.117798,0.968201
32918648336,-0.186096,0.109192,0.114441,0.969666
32918664275,-0.1828,0.110596,0.113098,0.970337
32918681847,-0.201904,0.0995483,0.128723,0.965759
32918688422,-0.203369,0.100098,0.128784,0.965393
32918693489,-0.184082,0.111023,0.114014,0.96991
32918708455,-0.187378,0.111755,0.115723,0.968994
32918724171,-0.187378,0.112183,0.116516,0.968872
32918747308,-0.1875,0.114014,0.116455,0.968628
32918769749,-0.184814,0.10321,0.117126,0.970276
32918784788,-0.18512,0.103577,0.117615,0.970093
32918807254,-0.188354,0.112,0.118591,0.968445
32918829794,-0.193481,0.121033,0.120728,0.966064
32918851005,-0.201538,0.127869,0.123535,0.963196
32918867324,-0.208618,0.133301,0.125549,0.960693
32918889838,-0.212158,0.13916,0.126038,0.958984
32918904101,-0.215759,0.146606,0.126465,0.957031
32918927396,-0.220276,0.154602,0.127441,0.95459
32918949749,-0.224426,0.162476,0.129028,0.952087
32918964148,-0.228394,0.170166,0.131042,0.949524
32918987246,-0.233093,0.176514,0.133057,0.94696
32919009675,-0.235596,0.174194,0.135437,0.946411
32919030795,-0.237671,0.171448,0.136658,0.946228
32919047252,-0.245422,0.16803,0.137573,0.944763
32919069847,-0.254272,0.163147,0.13916,0.943054
32919098419,-0.257935,0.158142,0.141785,0.942505
32919107248,-0.258484,0.154419,0.144287,0.942566
32919129858,-0.258118,0.152283,0.144409,0.942993
32919150915,-0.257141,0.151062,0.142212,0.943787
32919167257,-0.256531,0.150208,0.139587,0.944519
32919189829,-0.25531,0.150146,0.138123,0.945068
32919204096,-0.255127,0.149597,0.138123,0.94519
32919227107,-0.254883,0.148743,0.138428,0.945374
32919249930,-0.255127,0.147644,0.138855,0.945374
32919270932,-0.256165,0.146301,0.139343,0.945251
32919287410,-0.256836,0.144348,0.139648,0.945312
32919309753,-0.257568,0.141602,0.139893,0.945496
32919330938,-0.257446,0.139038,0.139832,0.945923
32919347266,-0.25769,0.136963,0.139404,0.946228
32919377258,-0.257446,0.135498,0.138916,0.946594
32919391095,-0.256775,0.134399,0.138672,0.94696
32919407333,-0.255737,0.133545,0.139038,0.947327
32919429719,-0.255981,0.132263,0.139587,0.947327
32919450791,-0.256653,0.130493,0.139709,0.947388
32919467263,-0.256653,0.130188,0.139648,0.947449
32919489727,-0.256042,0.12915,0.139343,0.947754
32919513673,-0.255066,0.128235,0.13916,0.948181
32919527238,-0.254944,0.127075,0.139221,0.948364
32919549706,-0.255066,0.125977,0.139221,0.948486
32919570787,-0.25531,0.125061,0.139282,0.948547
32919587310,-0.256042,0.124023,0.139282,0.948486
32919609737,-0.256042,0.12384,0.139221,0.948486
32919630751,-0.255432,0.122742,0.139038,0.948853
32919654767,-0.255188,0.121643,0.138916,0.949036
32919669750,-0.255066,0.120483,0.138794,0.94928
32919692235,-0.255127,0.119446,0.138855,0.949341
32919707258,-0.255493,0.118164,0.138916,0.949402
32919729752,-0.254883,0.117126,0.138916,0.949707
32919752244,-0.253967,0.116211,0.139038,0.950073
32919767288,-0.25354,0.115417,0.139221,0.950256
32919789744,-0.253357,0.114502,0.139343,0.950378
32919812398,-0.253357,0.113708,0.139526,0.950439
32919827372,-0.253357,0.113464,0.139465,0.9505
32919849821,-0.253296,0.113281,0.139465,0.9505
32919872365,-0.25293,0.112732,0.139343,0.950684
32919886734,-0.252808,0.112061,0.139282,0.950806
32919909866,-0.253052,0.111206,0.139282,0.950867
32919932343,-0.253052,0.111023,0.139221,0.950928
32919946664,-0.252747,0.110229,0.139099,0.951111
32919969845,-0.252686,0.110046,0.139038,0.951111
32919992322,-0.252625,0.109863,0.139038,0.951172
32920006654,-0.252625,0.109131,0.139099,0.951233
32920029771,-0.252747,0.108398,0.13916,0.951294
32920052296,-0.252869,0.107666,0.139282,0.951355
32920066633,-0.252808,0.107544,0.139221,0.951355
32920089849,-0.252808,0.107422,0.139221,0.951355
32920112366,-0.252747,0.107239,0.13916,0.951416
32920133443,-0.252625,0.106812,0.13916,0.951477
32920149844,-0.252502,0.106445,0.139221,0.951538
32920172287,-0.252441,0.106323,0.13916,0.951599
32920193341,-0.252747,0.105774,0.139282,0.951538
32920209771,-0.254272,0.104858,0.138367,0.951416
32920232304,-0.248352,0.104797,0.134705,0.953491
32920253384,-0.239807,0.106323,0.130981,0.955994
32920269920,-0.235535,0.108948,0.129944,0.956909
32920292252,-0.232666,0.114563,0.130981,0.956848
32920313298,-0.234131,0.118347,0.131287,0.955994
32920329798,-0.233948,0.119385,0.130554,0.955994
32920352433,-0.230591,0.11969,0.128967,0.95697
32920373350,-0.225586,0.119751,0.125977,0.958557
32920389946,-0.218018,0.118591,0.123474,0.960754
32920412331,-0.21051,0.118164,0.122375,0.962646
32920433487,-0.208313,0.117737,0.122986,0.963074
32920449809,-0.208862,0.118225,0.124329,0.962769
32920455320,-0.209778,0.118408,0.125916,0.962341
32920477824,-0.210266,0.118774,0.126526,0.962097
32920509068,-0.209351,0.119141,0.126221,0.96228
32920515206,-0.207581,0.119324,0.125732,0.962708
32920537796,-0.206299,0.119568,0.125671,0.962952
32920560267,-0.20636,0.11908,0.125793,0.963013
32920575300,-0.206909,0.118103,0.125977,0.962952
32920597739,-0.207825,0.117004,0.126038,0.962891
32920620331,-0.208252,0.11676,0.125549,0.962891
32920635289,-0.209229,0.115967,0.125671,0.962769
32920657734,-0.210266,0.115112,0.126099,0.962585
32920680387,-0.211609,0.114014,0.125854,0.962463
32920695213,-0.212952,0.112427,0.126221,0.96228
32920717704,-0.21283,0.111145,0.126648,0.962402
32920740206,-0.212708,0.110779,0.126587,0.962524
32920755167,-0.212341,0.110596,0.12677,0.962585
32920777723,-0.212463,0.110596,0.127319,0.962463
32920795702,-0.213257,0.110107,0.127869,0.96228
32920815243,-0.213684,0.109558,0.128174,0.962219
32920837752,-0.213318,0.109375,0.128113,0.962341
32920855808,-0.212708,0.109436,0.127869,0.962463
32920875408,-0.212646,0.109436,0.127869,0.962463
32920897807,-0.213196,0.108948,0.127991,0.962402
32920915665,-0.214539,0.108215,0.128662,0.962097
32920935322,-0.217468,0.106689,0.129944,0.961426
32920957926,-0.221313,0.104492,0.131226,0.960632
32920980401,-0.221985,0.102051,0.132507,0.960571
32920995219,-0.222473,0.100037,0.133362,0.960571
32921020636,-0.225098,0.0985718,0.133789,0.960022
32921041807,-0.229004,0.0980835,0.134155,0.959106
32921055430,-0.233826,0.0979614,0.134094,0.957947
32921085248,-0.235535,0.0981445,0.135071,0.957397
32921100391,-0.236572,0.0975952,0.136353,0.957031
32921115432,-0.237854,0.0962524,0.136353,0.956848
32921140761,-0.237549,0.0949707,0.135742,0.957092
32921155647,-0.236145,0.0947876,0.135193,0.957581
32921175325,-0.234619,0.0952148,0.134827,0.957947
32921197822,-0.235229,0.0949707,0.135071,0.957764
32921215656,-0.237671,0.0941162,0.13562,0.957214
32921235405,-0.240051,0.0928345,0.13623,0.956604
32921257744,-0.241577,0.0918579,0.136719,0.956238
32921275619,-0.241638,0.0913086,0.137146,0.956238
32921296683,-0.240784,0.0908813,0.137573,0.956421
32921317899,-0.240967,0.0900879,0.138184,0.95636
32921335719,-0.242126,0.0883789,0.138855,0.956177
32921356843,-0.243347,0.0862427,0.139893,0.955872
32921377762,-0.244385,0.0836792,0.140991,0.955688
32921395647,-0.245056,0.0807495,0.142761,0.955505
32921418278,-0.246704,0.0769653,0.144592,0.955139
32921437784,-0.249207,0.0720215,0.1474,0.954407
32921455623,-0.24939,0.0664673,0.150208,0.954346
32921476670,-0.247986,0.0608521,0.153442,0.95459
32921497772,-0.246094,0.0543823,0.156555,0.954956
32921515619,-0.244934,0.0470581,0.160217,0.955017
32921536878,-0.24408,0.038208,0.164124,0.954956
32921557803,-0.244629,0.027832,0.168945,0.954346
32921575707,-0.245911,0.0167847,0.174194,0.953308
32921598176,-0.246704,0.00476074,0.179688,0.952271
32921617888,-0.248291,-0.00805664,0.185303,0.950745
32921635742,-0.248962,-0.0210571,0.190186,0.949402
32921658327,-0.247925,-0.0334473,0.194519,0.948425
32921677857,-0.245483,-0.0454712,0.198486,0.947754
32921695832,-0.242615,-0.0575562,0.201538,0.947205
32921718376,-0.240112,-0.0693359,0.204468,0.946411
32921737807,-0.238159,-0.0810547,0.206787,0.945435
32921755815,-0.237122,-0.0930176,0.209045,0.944153
32921778310,-0.233521,-0.103699,0.213562,0.942932
32921797784,-0.225281,-0.113831,0.21228,0.944031
32921815712,-0.216187,-0.120911,0.212952,0.945129
32921838148,-0.211609,-0.12854,0.213074,0.945129
32921859294,-0.205811,-0.134094,0.211853,0.945862
32921875700,-0.196106,-0.136719,0.212036,0.947571
32921898162,-0.18634,-0.138,0.212708,0.949158
32921917893,-0.181091,-0.140686,0.213318,0.949646
32921935726,-0.175781,-0.142883,0.213806,0.950195
32921958290,-0.171204,-0.144653,0.214905,0.9505
32921977889,-0.167847,-0.146057,0.216187,0.950623
32921994875,-0.163025,-0.146973,0.217041,0.951111
32922017368,-0.159668,-0.147461,0.217712,0.951477
32922038541,-0.156677,-0.147949,0.218018,0.951843
32922054968,-0.154907,-0.148438,0.21814,0.952026
32922077474,-0.153931,-0.149109,0.218262,0.952026
32922098637,-0.153198,-0.149658,0.218384,0.952026
32922114990,-0.152954,-0.150269,0.218872,0.951904
32922137383,-0.153992,-0.150879,0.218689,0.95166
32922158437,-0.15509,-0.151733,0.218445,0.951416
32922175079,-0.155334,-0.151917,0.218506,0.951294
32922197413,-0.155884,-0.151917,0.218506,0.951233
32922218545,-0.155823,-0.151978,0.218506,0.951233
32922234874,-0.155273,-0.151855,0.218201,0.951416
32922257372,-0.155457,-0.152222,0.217957,0.951355
32922278516,-0.156372,-0.152527,0.217957,0.951172
32922294986,-0.156555,-0.152771,0.218201,0.95105
32922317521,-0.156738,-0.15271,0.218445,0.950989
32922338629,-0.155884,-0.152771,0.218567,0.951111
32922354952,-0.155273,-0.152832,0.218384,0.951233
32922377576,-0.156372,-0.153442,0.218323,0.950928
32922398497,-0.157227,-0.154175,0.218689,0.950623
32922414900,-0.156494,-0.15448,0.219238,0.950562
32922437378,-0.155151,-0.154236,0.219727,0.950684
32922458599,-0.154419,-0.154114,0.220032,0.950745
32922475087,-0.154358,-0.15509,0.220459,0.9505
32922497419,-0.153748,-0.155212,0.220276,0.950623
32922518387,-0.153809,-0.155457,0.220032,0.950623
32922534867,-0.154663,-0.156006,0.219666,0.9505
32922557421,-0.155823,-0.156616,0.219482,0.950256
32922579866,-0.157043,-0.157043,0.219299,0.950012
32922594961,-0.157532,-0.157166,0.219116,0.949951
32922617595,-0.157288,-0.157043,0.219055,0.950012
32922640003,-0.157043,-0.15686,0.219116,0.950073
32922654923,-0.156555,-0.156677,0.219055,0.950195
32922677404,-0.156189,-0.156494,0.219055,0.950317
32922708531,-0.156189,-0.156555,0.218872,0.950317
32922714200,-0.156616,-0.156921,0.218811,0.950195
