timestamp,x,y,z
32731253519,0.222168,-0.347168,0.880371
32731274362,0.220215,-0.342773,0.884277
32731290877,0.214355,-0.331543,0.888184
32731313326,0.216309,-0.330078,0.894531
32731334358,0.215332,-0.330566,0.884277
32731350990,0.204102,-0.333008,0.890625
32731373550,0.209473,-0.344238,0.895996
32731394401,0.208496,-0.336426,0.886719
32731410957,0.203613,-0.320801,0.883301
32731432624,0.208496,-0.336426,0.886719
32731453612,0.209961,-0.340332,0.883789
32731470053,0.206543,-0.344238,0.898438
32731492562,0.20752,-0.331543,0.887695
32731513613,0.204102,-0.34375,0.887207
32731530098,0.20459,-0.316895,0.891602
32731552601,0.216797,-0.285645,0.887695
32731573698,0.198242,-0.31543,0.876953
32731590059,0.207031,-0.336914,0.877441
32731612649,0.22168,-0.343262,0.881348
32731634984,0.218262,-0.344238,0.881836
32731650028,0.209961,-0.327637,0.895996
32731672585,0.208008,-0.308105,0.884277
32731695109,0.213379,-0.310547,0.890625
32731710093,0.208008,-0.324219,0.887695
32731732549,0.21582,-0.333008,0.890137
32731755027,0.209961,-0.328125,0.893066
32731776108,0.211914,-0.324707,0.886719
32731792574,0.203613,-0.327148,0.881836
32731815040,0.205566,-0.331055,0.884766
32731829397,0.209961,-0.327148,0.896484
32731852599,0.202148,-0.321289,0.893066
32731875043,0.201172,-0.320801,0.891113
32731889442,0.212402,-0.325195,0.888672
32731912631,0.21582,-0.319824,0.885254
32731935107,0.209473,-0.333496,0.884277
32731949431,0.213867,-0.338379,0.895508
32731972550,0.208496,-0.335449,0.882812
32731995083,0.188477,-0.344238,0.866699
32732009407,0.190918,-0.334473,0.860352
32732032578,0.203613,-0.357422,0.891113
32732055494,0.21582,-0.325195,0.910645
32732069429,0.213379,-0.289551,0.886719
32732092563,0.222168,-0.308105,0.87793
32732115029,0.222656,-0.308105,0.88916
32732136117,0.242188,-0.291504,0.906738
32732152576,0.203125,-0.318359,0.920898
32732175117,0.180664,-0.317871,0.92041
32732196196,0.216309,-0.31543,0.896484
32732212531,0.270508,-0.386719,0.999512
32732235139,0.356445,-0.567871,1.07373
32732256143,0.351074,-0.668945,1.08154
32732272583,0.278809,-0.558105,1.06543
32732295138,0.305664,-0.532227,1.07373
32732316095,0.259766,-0.577148,1.05029
32732332628,0.191895,-0.586426,1.01562
32732355043,0.117676,-0.558105,0.949219
32732376281,0.0751953,-0.525391,0.884277
32732392615,0.0654297,-0.570801,0.807129
32732415080,0.0239258,-0.496094,0.727051
32732435887,-0.0209961,-0.563965,0.600586
32732451866,-0.0327148,-0.591797,0.570312
32732475052,-0.158203,-0.642578,0.49707
32732496110,-0.321777,-0.491699,0.459473
32732511925,-0.48877,-0.273926,0.508789
32732542565,-0.59082,-0.259277,0.547363
32732557539,-0.633789,-0.367676,0.558594
32732571945,-0.675293,-0.364258,0.542969
32732595104,-0.715332,-0.362793,0.490723
32732617591,-0.702148,-0.380371,0.486816
32732631898,-0.661133,-0.418945,0.475098
32732655126,-0.639648,-0.425293,0.464844
32732677588,-0.643066,-0.516602,0.477539
32732691916,-0.66748,-0.498535,0.457031
32732722596,-0.713867,-0.39502,0.436523
32732737600,-0.719727,-0.246094,0.460938
32732751915,-0.695312,-0.234375,0.484863
32732775061,-0.666992,-0.320312,0.514648
32732797606,-0.620605,-0.366699,0.528809
32732820101,-0.574707,-0.339355,0.523438
32732835109,-0.524414,-0.31543,0.544922
32732857467,-0.470703,-0.35498,0.593262
32732878687,-0.415039,-0.416016,0.645996
32732895129,-0.299805,-0.556152,0.632812
32732925183,-0.194824,-0.631348,0.683105
32732938853,-0.150391,-0.58252,0.763184
32732955140,-0.114258,-0.539551,0.866211
32732977600,0.0512695,-0.574707,0.955566
32732998773,0.223145,-0.774414,1.08643
32733015840,0.214355,-0.82666,1.10596
32733053291,0.15332,-0.685547,1.08936
32733058776,0.0761719,-0.575684,1.05322
32733075142,0.0356445,-0.579102,1.00537
32733097651,0.0244141,-0.634277,0.960938
32733118873,0.0180664,-0.638672,0.90625
32733135148,0.0117188,-0.607422,0.85498
32733157689,-0.00488281,-0.554688,0.840332
32733178830,-0.0595703,-0.544922,0.759766
32733195174,-0.0854492,-0.562988,0.746582
32733217609,-0.12793,-0.657715,0.685059
32733240133,-0.161133,-0.753418,0.648438
32733255191,-0.208496,-0.857422,0.589355
32733277627,-0.266113,-0.882812,0.533691
32733298843,-0.237793,-0.833984,0.59082
32733321358,-0.20752,-0.787598,0.615723
32733337712,-0.269531,-0.713867,0.600586
32733358830,-0.34668,-0.595215,0.589355
32733375140,-0.389648,-0.484863,0.586914
32733397688,-0.435059,-0.446289,0.600586
32733420139,-0.472168,-0.462402,0.60498
32733434521,-0.487305,-0.481934,0.604492
32733457417,-0.483887,-0.508789,0.563477
32733487637,-0.470703,-0.515137,0.561523
32733494504,-0.470703,-0.525391,0.583496
32733517646,-0.457031,-0.514648,0.620605
32733540133,-0.44043,-0.484863,0.637207
32733554529,-0.414062,-0.489258,0.673828
32733577696,-0.394531,-0.488281,0.666504
32733607678,-0.355469,-0.53125,0.693359
32733614673,-0.32373,-0.569824,0.698242
32733652673,-0.287109,-0.625488,0.716309
32733667789,-0.256348,-0.655762,0.749512
32733674607,-0.25293,-0.666016,0.76709
32733699250,-0.230957,-0.671875,0.779297
32733720157,-0.221191,-0.679688,0.787109
32733741353,-0.228516,-0.689453,0.795898
32733757730,-0.213379,-0.675293,0.791992
32733780168,-0.214844,-0.65918,0.770508
32733801314,-0.223145,-0.635742,0.760742
32733817707,-0.223145,-0.615723,0.745117
32733847650,-0.227539,-0.602539,0.743164
32733854539,-0.226562,-0.595215,0.745117
32733885331,-0.23584,-0.579102,0.724609
32733900177,-0.250977,-0.580078,0.722168
32733930381,-0.257324,-0.57373,0.721191
32733937745,-0.262695,-0.587402,0.72168
32733960232,-0.262695,-0.602051,0.711914
32733974551,-0.265625,-0.60791,0.714355
32734006558,-0.263184,-0.616211,0.710449
32734020268,-0.260254,-0.604492,0.716309
32734041271,-0.262695,-0.621582,0.720703
32734063719,-0.26123,-0.628418,0.710938
32734080187,-0.246094,-0.64209,0.726074
32734101211,-0.250488,-0.630859,0.719238
32734117719,-0.248535,-0.630371,0.72168
32734140190,-0.253418,-0.628418,0.736816
32734163385,-0.260742,-0.621582,0.723633
32734177770,-0.25293,-0.623047,0.730469
32734207711,-0.253418,-0.621582,0.726562
32734221409,-0.254395,-0.621094,0.722168
32734237724,-0.255859,-0.603516,0.722656
32734260187,-0.255371,-0.593262,0.722656
32734281219,-0.263672,-0.594238,0.722656
32734297704,-0.269043,-0.588867,0.720215
32734320318,-0.273438,-0.59082,0.714844
32734342677,-0.274414,-0.59668,0.716309
32734357726,-0.258301,-0.598145,0.713379
32734380272,-0.256348,-0.597168,0.719238
32734401428,-0.248535,-0.599609,0.717285
32734417712,-0.248535,-0.616211,0.720703
32734440313,-0.26123,-0.625977,0.715332
32734462677,-0.273926,-0.635742,0.714844
32734477728,-0.279297,-0.64502,0.724609
32734500287,-0.280762,-0.644043,0.726562
32734530281,-0.272461,-0.637207,0.714355
32734537721,-0.26416,-0.631836,0.723633
32734560342,-0.255859,-0.629883,0.712402
32734582723,-0.252441,-0.628906,0.727539
32734597053,-0.259766,-0.626465,0.720703
32734620295,-0.259766,-0.612305,0.713867
32734642829,-0.264648,-0.607422,0.724609
32734665323,-0.272461,-0.594238,0.719727
32734680339,-0.277832,-0.588867,0.716309
32734710404,-0.283203,-0.586426,0.717285
32734723724,-0.271484,-0.588379,0.71582
32734740237,-0.263184,-0.590332,0.710938
32734753251,-0.264648,-0.594727,0.710938
32734768235,-0.253906,-0.59668,0.708496
32734786065,-0.25293,-0.604004,0.719727
32734808588,-0.259277,-0.616211,0.713379
32734828259,-0.263672,-0.640625,0.722656
32734852055,-0.260254,-0.651367,0.724609
32734865646,-0.26123,-0.652344,0.732422
32734896541,-0.260742,-0.655762,0.731934
32734904558,-0.255371,-0.651367,0.72998
32734927069,-0.253418,-0.630859,0.731934
32734948333,-0.253418,-0.629883,0.718262
32734964558,-0.252441,-0.633789,0.724609
32734985707,-0.262207,-0.624512,0.727051
32735008152,-0.266113,-0.615234,0.713379
32735024531,-0.275391,-0.583496,0.703613
32735045720,-0.274902,-0.576172,0.711914
32735068264,-0.274902,-0.583496,0.709961
32735084604,-0.274414,-0.602051,0.708984
32735105647,-0.268066,-0.60498,0.70752
32735128312,-0.260254,-0.608398,0.706055
32735144662,-0.254395,-0.612793,0.706055
32735173285,-0.258789,-0.626465,0.712891
32735189592,-0.268066,-0.643066,0.715332
32735204595,-0.254395,-0.65918,0.711914
32735233080,-0.248535,-0.65332,0.724609
32735250934,-0.26123,-0.647949,0.720703
32735282365,-0.27002,-0.656738,0.721191
32735287019,-0.267578,-0.644531,0.72168
32735317731,-0.271484,-0.634277,0.723633
32735324585,-0.275391,-0.624512,0.725098
32735361956,-0.274414,-0.619629,0.726562
32735368119,-0.267578,-0.60498,0.72168
32735385940,-0.255859,-0.589355,0.708984
32735405625,-0.264648,-0.582031,0.713867
32735428124,-0.304199,-0.582031,0.709961
32735450578,-0.299805,-0.584961,0.70752
32735465627,-0.298828,-0.574219,0.694336
32735488096,-0.297363,-0.584961,0.699219
32735506124,-0.287109,-0.593262,0.687012
32735525811,-0.269043,-0.597656,0.701172
32735548179,-0.26709,-0.61084,0.701172
32735566241,-0.273926,-0.629395,0.705566
32735593171,-0.281738,-0.632324,0.710449
32735608313,-0.280762,-0.639648,0.713867
32735639616,-0.280273,-0.651367,0.719238
32735653365,-0.278809,-0.659668,0.717285
32735668274,-0.276367,-0.662109,0.730469
32735686093,-0.269043,-0.653809,0.723145
32735705678,-0.266602,-0.636719,0.723633
32735731202,-0.263184,-0.614746,0.709961
32735746075,-0.260254,-0.605469,0.710938
32735765794,-0.269531,-0.599121,0.711426
32735788253,-0.283691,-0.596191,0.717773
32735806263,-0.290527,-0.585449,0.708984
32735828691,-0.28125,-0.584473,0.710449
32735848336,-0.287109,-0.588379,0.697754
32735866152,-0.272949,-0.595215,0.700195
32735885831,-0.26709,-0.615723,0.700684
32735918647,-0.257812,-0.632812,0.702148
32735926305,-0.236328,-0.642578,0.713379
32735945691,-0.247559,-0.64502,0.724121
32735963638,-0.259766,-0.63623,0.727051
32735986091,-0.270508,-0.649414,0.724121
32736008527,-0.269531,-0.658691,0.724121
32736023587,-0.26709,-0.65332,0.72998
32736050701,-0.257324,-0.640625,0.727051
32736067107,-0.257324,-0.621094,0.722656
32736083582,-0.259277,-0.620605,0.730469
32736113776,-0.259766,-0.616699,0.722656
32736130053,-0.261719,-0.614258,0.729492
32736151413,-0.265625,-0.605957,0.722656
32736166070,-0.27002,-0.595703,0.714844
32736193410,-0.276855,-0.585938,0.712402
32736203640,-0.277344,-0.583984,0.709473
32736226249,-0.273438,-0.586426,0.708984
32736247146,-0.282715,-0.598145,0.70459
32736264191,-0.273926,-0.605957,0.697266
32736286225,-0.268555,-0.611328,0.696777
32736307123,-0.263672,-0.614258,0.699219
32736330358,-0.246582,-0.625977,0.704102
32736345444,-0.246582,-0.63623,0.706543
32736391036,-0.256348,-0.64209,0.711914
32736393310,-0.265137,-0.644043,0.726562
32736405322,-0.274414,-0.645996,0.722656
32736433824,-0.276367,-0.644531,0.725098
32736442860,-0.270996,-0.64209,0.722656
32736472882,-0.26416,-0.632812,0.724609
32736495358,-0.257324,-0.633301,0.733398
32736502781,-0.260742,-0.625,0.728516
32736531370,-0.263672,-0.610352,0.729004
32736547785,-0.266602,-0.615723,0.719238
32736562191,-0.263672,-0.606445,0.719727
32736592875,-0.263184,-0.59668,0.720703
32736607841,-0.275879,-0.594238,0.711914
32736622138,-0.28125,-0.586426,0.708008
32736645340,-0.276367,-0.586914,0.703125
32736667862,-0.270508,-0.595703,0.699707
32736682156,-0.265625,-0.603027,0.70166
32736711530,-0.260254,-0.619141,0.70752
32736727823,-0.253906,-0.614746,0.703125
32736750317,-0.242676,-0.626465,0.706055
32736765042,-0.246094,-0.63623,0.713379
32736795250,-0.26123,-0.646973,0.713379
32736810250,-0.271973,-0.652832,0.719238
32736825250,-0.280762,-0.654785,0.723633
32736855278,-0.273926,-0.645996,0.718262
32736862118,-0.270508,-0.63916,0.722168
32736885307,-0.263184,-0.630859,0.719238
32736907881,-0.263184,-0.626465,0.725586
32736937853,-0.26416,-0.615234,0.725098
32736945363,-0.268066,-0.606445,0.731934
32736967819,-0.267578,-0.594727,0.728516
32736989040,-0.266602,-0.595703,0.730957
32737005306,-0.27002,-0.596191,0.730957
32737027824,-0.269043,-0.59668,0.728027
32737048846,-0.272949,-0.597656,0.725586
32737065312,-0.266113,-0.617676,0.707031
32737087901,-0.253418,-0.620117,0.724609
32737108888,-0.252441,-0.627441,0.728027
32737132905,-0.257812,-0.617676,0.737305
32737147794,-0.256836,-0.60498,0.727539
32737168867,-0.26709,-0.599609,0.711914
32737185335,-0.291016,-0.606934,0.705078
32737207805,-0.30957,-0.618164,0.70166
32737228836,-0.318848,-0.616211,0.69043
32737245111,-0.325195,-0.606445,0.695801
32737267839,-0.316406,-0.613281,0.693359
32737289533,-0.312988,-0.615234,0.695312
32737305460,-0.310059,-0.61084,0.697754
32737327789,-0.303711,-0.617676,0.708496
32737350343,-0.307617,-0.625,0.699707
32737365292,-0.309082,-0.620605,0.70752
32737387832,-0.303223,-0.611328,0.706055
32737410319,-0.299805,-0.606445,0.705078
32737425418,-0.303223,-0.604492,0.706055
32737447815,-0.300293,-0.601562,0.706055
32737470344,-0.296875,-0.594727,0.708496
32737492968,-0.290527,-0.596191,0.708984
32737507853,-0.290527,-0.619141,0.697754
32737530302,-0.288086,-0.64209,0.700684
32737551370,-0.260742,-0.661133,0.716309
32737582827,-0.25293,-0.668945,0.734863
32737590296,-0.269531,-0.668945,0.750488
32737604665,-0.304199,-0.642578,0.73877
32737628010,-0.320312,-0.626465,0.731934
32737650346,-0.325195,-0.618652,0.71582
32737671423,-0.325195,-0.599609,0.710938
32737687852,-0.319824,-0.599121,0.699219
32737717831,-0.316895,-0.588379,0.704102
32737731404,-0.347168,-0.530273,0.737305
32737747995,-0.397949,-0.467773,0.73291
32737770361,-0.409668,-0.441406,0.659668
32737791423,-0.393555,-0.583496,0.609863
32737807846,-0.308105,-0.782227,0.631348
32737830422,-0.260254,-0.902344,0.631348
32737858895,-0.360352,-0.791016,0.583496
32737867890,-0.431641,-0.444336,0.700684
32737890349,-0.476562,-0.262695,0.698242
32737911581,-0.433105,-0.361816,0.671387
32737928358,-0.381836,-0.581543,0.550781
32737950396,-0.342773,-0.936523,0.542969
32737971533,-0.205566,-1.10889,0.540527
32737987925,-0.250488,-1.02979,0.472168
32738010379,-0.433594,-0.655762,0.558594
32738031407,-0.420898,-0.48584,0.719238
32738047877,-0.473145,-0.273438,0.788574
32738070397,-0.454102,-0.307129,0.704102
32738091584,-0.435059,-0.617676,0.606934
32738107283,-0.371094,-0.871582,0.493164
32738130982,-0.251953,-0.99707,0.524414
32738151499,-0.257812,-0.938965,0.499023
32738167890,-0.462402,-0.705566,0.540527
32738190441,-0.483398,-0.506836,0.682617
32738212838,-0.475098,-0.311523,0.728516
32738227238,-0.423828,-0.318848,0.694336
32738250486,-0.380859,-0.577637,0.674805
32738272900,-0.356445,-0.820801,0.541504
32738287277,-0.273926,-0.925781,0.503906
32738310166,-0.25,-0.925293,0.508301
32738332932,-0.363281,-0.841797,0.499023
32738347283,-0.422852,-0.754883,0.643066
32738370381,-0.450195,-0.477539,0.732422
32738392987,-0.390625,-0.343262,0.70752
32738407264,-0.347656,-0.510254,0.651367
32738437902,-0.32666,-0.754395,0.56543
32738452902,-0.30957,-0.884766,0.52832
32738467341,-0.299316,-0.82959,0.508301
32738490460,-0.358887,-0.794922,0.517578
32738512911,-0.42334,-0.784668,0.549316
32738533985,-0.426758,-0.741211,0.637207
32738550407,-0.42041,-0.609375,0.680176
32738572877,-0.375977,-0.522949,0.656738
32738598213,-0.355469,-0.628906,0.619629
32738602524,-0.344238,-0.75,0.55957
32738625466,-0.313477,-0.812988,0.530762
32738639800,-0.178711,-0.885742,0.71875
32738662376,0.228516,-0.880859,0.850098
32738685410,0.250977,-0.534668,1.0332
32738699741,-0.27002,-0.87207,1.01074
32738722318,-1.07617,-0.977539,-0.0458984
32738752962,-0.285645,-0.32373,0.451172
32738759767,0.237793,-0.453125,1.26562
32738782299,-0.762207,-1.06152,0.43457
32738805473,-0.567871,-0.786621,0.763672
32738826581,-0.338867,-0.758789,0.588379
32738842288,-0.362793,-0.707031,0.574219
32738865482,-0.372559,-0.691895,0.60498
32738886627,-0.393555,-0.699707,0.59375
32738902279,-0.37793,-0.712891,0.598145
32738927093,-0.637207,-0.70166,0.554688
32738946650,-0.620117,-0.536133,0.324707
32738962313,-0.875977,-0.759277,0.50293
32738987022,-0.377441,-0.663574,0.602051
32739006751,-0.341309,-0.625,0.653809
32739022278,-0.361328,-0.613281,0.666504
32739045423,-0.361328,-0.578613,0.666992
32739066607,-0.376465,-0.5625,0.652832
32739082295,-0.382324,-0.598145,0.638672
32739105420,-0.368652,-0.626953,0.608887
32739126677,-0.351562,-0.67334,0.592773
32739142339,-0.320312,-0.697266,0.619141
32739165467,-0.328613,-0.719727,0.623535
32739186427,-0.337891,-0.714844,0.634277
32739202301,-0.346191,-0.677734,0.652832
32739225491,-0.36084,-0.641113,0.657227
32739246649,-0.365723,-0.639648,0.647461
32739262264,-0.35498,-0.67041,0.645996
32739284814,-0.335449,-0.704102,0.658691
32739306511,-0.33252,-0.706543,0.661133
32739322286,-0.341309,-0.675781,0.656738
32739344819,-0.348633,-0.64209,0.657227
32739366522,-0.354004,-0.62207,0.657227
32739382373,-0.354492,-0.637695,0.657715
32739404813,-0.345703,-0.647949,0.661621
32739426686,-0.337891,-0.632324,0.681641
32739442334,-0.349121,-0.60498,0.700684
32739464828,-0.349609,-0.583008,0.707031
32739495487,-0.34375,-0.545898,0.717773
32739516601,-0.354492,-0.5,0.66748
32739533000,-0.322266,-0.554688,0.643555
32739555504,-0.258789,-0.643066,0.716309
32739576577,-0.205078,-0.749023,0.806641
32739593044,-0.273438,-0.700195,0.758789
32739615474,-0.357422,-0.53125,0.72168
32739620981,-0.349121,-0.50293,0.685059
32739643523,-0.339844,-0.604492,0.687012
32739661350,-0.32959,-0.663086,0.711426
32739681018,-0.320801,-0.640137,0.729004
32739698955,-0.344238,-0.584961,0.722168
32739718482,-0.359863,-0.561523,0.717773
32739741000,-0.336914,-0.606934,0.715332
32739757316,-0.319824,-0.654297,0.649902
32739778408,-0.328125,-0.635254,0.743164
32739801051,-0.305664,-0.634766,0.773438
32739823504,-0.368164,-0.562012,0.731934
32739838550,-0.397949,-0.439941,0.684082
32739861116,-0.328613,-0.454102,0.663574
32739878825,-0.305176,-0.57666,0.691406
32739898341,-0.333984,-0.614746,0.704102
32739921011,-0.371582,-0.556152,0.666992
32739937317,-0.360352,-0.530762,0.665527
32739958524,-0.334961,-0.577148,0.696289
32739981007,-0.325684,-0.615234,0.731445
32739997319,-0.321777,-0.618164,0.73877
32740018318,-0.319336,-0.605957,0.75
32740040860,-0.328125,-0.60791,0.738281
32740057319,-0.335938,-0.61377,0.720703
32740078447,-0.333984,-0.625,0.704102
32740102420,-0.329102,-0.631348,0.715332
32740117322,-0.336426,-0.623535,0.712402
32740138487,-0.339355,-0.587891,0.713867
32740160975,-0.339844,-0.575195,0.709961
32740179007,-0.335938,-0.572266,0.714355
32740198418,-0.344727,-0.555664,0.710449
32740221055,-0.363281,-0.54834,0.699219
32740238967,-0.357422,-0.555176,0.68457
32740265951,-0.350098,-0.558594,0.69043
32740283835,-0.358398,-0.544922,0.686523
32740298996,-0.33252,-0.543457,0.712891
32740318417,-0.318848,-0.589844,0.692871
32740341044,-0.348145,-0.629395,0.723145
32740359031,-0.307617,-0.624512,0.705566
32740381450,-0.323242,-0.634277,0.703125
32740400937,-0.35791,-0.608398,0.697266
32740418840,-0.354492,-0.606934,0.705078
32740438529,-0.346191,-0.61377,0.705566
32740460985,-0.337891,-0.626465,0.708008
32740479023,-0.333496,-0.612793,0.714355
32740498476,-0.341797,-0.58252,0.717285
32740521054,-0.351074,-0.570312,0.707031
32740546530,-0.349609,-0.581543,0.693848
32740559873,-0.343262,-0.571777,0.684082
32740581131,-0.34668,-0.574219,0.690918
32740604880,-0.344238,-0.573242,0.693359
32740626073,-0.353516,-0.574707,0.692871
32740648526,-0.341797,-0.569824,0.699219
32740658906,-0.33252,-0.582031,0.685547
32740679877,-0.316406,-0.600586,0.702148
32740708443,-0.313965,-0.602539,0.716797
32740719057,-0.310059,-0.614258,0.729004
32740738609,-0.285645,-0.631348,0.743652
32740761056,-0.285645,-0.612793,0.747559
32740779038,-0.299805,-0.603027,0.730469
32740799872,-0.308105,-0.615234,0.738281
32740821002,-0.302246,-0.616211,0.744629
32740838913,-0.286621,-0.599121,0.769043
32740867381,-0.31543,-0.592773,0.766113
32740880980,-0.319824,-0.57373,0.753418
32740898901,-0.344727,-0.56543,0.740234
32740919904,-0.317871,-0.530762,0.75
32740940943,-0.348145,-0.529785,0.724121
32740958826,-0.334473,-0.540527,0.739746
32740979921,-0.343262,-0.471191,0.740723
32741000970,-0.357422,-0.510254,0.709473
32741018827,-0.377441,-0.519531,0.726562
32741039897,-0.34668,-0.498535,0.725098
32741056405,-0.351074,-0.484863,0.740723
32741078941,-0.354492,-0.500977,0.724121
32741099921,-0.479492,-0.436035,0.58252
32741116529,0.0693359,-0.445801,0.768066
32741146553,-0.321777,-0.398926,0.477051
32741161478,-1.1499,-0.627441,0.634766
32741176532,-1.06738,-0.751953,0.800293
32741198096,-0.84375,-0.788086,0.888672
32741220576,-0.711426,-0.78125,0.897949
