timestamp,roll,pitch,yaw
32796063474,-0.436858,-0.231896,0.39657
32796085928,-0.436823,-0.231776,0.396533
32796106977,-0.436987,-0.231875,0.396588
32796123391,-0.436858,-0.231896,0.39657
32796146005,-0.436858,-0.231896,0.39657
32796166963,-0.436281,-0.231658,0.396428
32796183411,-0.436246,-0.231538,0.396391
32796205928,-0.436246,-0.231538,0.396391
32796228539,-0.436246,-0.231538,0.396391
32796243372,-0.436246,-0.231538,0.396391
32796266006,-0.436281,-0.231658,0.396428
32796288400,-0.436281,-0.231658,0.396428
32796303534,-0.436152,-0.231679,0.39641
32796325882,-0.436152,-0.231679,0.39641
32796348461,-0.436152,-0.231679,0.39641
32796363375,-0.436663,-0.23172,0.396371
32796385952,-0.436663,-0.23172,0.396371
32796408394,-0.436663,-0.23172,0.396371
32796422764,-0.436534,-0.231741,0.396354
32796445899,-0.436534,-0.231741,0.396354
32796468387,-0.436534,-0.231741,0.396354
32796482694,-0.436534,-0.231741,0.396354
32796505902,-0.436406,-0.231761,0.396336
32796528412,-0.436822,-0.231609,0.39675
32796542743,-0.438522,-0.231538,0.397015
32796565869,-0.439286,-0.231159,0.397552
32796588361,-0.438352,-0.230727,0.397934
32796602783,-0.436585,-0.230267,0.397923
32796625909,-0.43655,-0.230147,0.397886
32796648397,-0.438469,-0.230206,0.397822
32796662711,-0.440164,-0.230092,0.398194
32796685865,-0.439889,-0.22999,0.398249
32796714461,-0.439889,-0.22999,0.398249
32796722746,-0.439906,-0.229966,0.398375
32796745890,-0.439906,-0.229966,0.398375
32796768397,-0.439906,-0.229966,0.398375
32796789484,-0.438938,-0.230148,0.398399
32796805886,-0.437565,-0.23025,0.398461
32796828409,-0.43701,-0.230738,0.398356
32796849461,-0.437081,-0.231145,0.398213
32796865966,-0.437392,-0.231367,0.398195
32796888442,-0.438285,-0.231469,0.3981
32796909539,-0.438285,-0.231469,0.3981
32796925933,-0.438285,-0.231469,0.3981
32796948455,-0.437973,-0.231647,0.39823
32796969659,-0.438102,-0.231626,0.398247
32796985948,-0.437956,-0.23167,0.398103
32797008409,-0.437605,-0.231686,0.398303
32797029494,-0.437605,-0.231686,0.398303
32797046001,-0.437476,-0.231707,0.398286
32797068421,-0.437459,-0.231731,0.398159
32797089557,-0.437459,-0.231731,0.398159
32797105986,-0.43733,-0.231752,0.398141
32797128453,-0.437352,-0.231771,0.39816
32797149673,-0.43733,-0.231752,0.398141
32797165986,-0.437352,-0.231771,0.39816
32797188479,-0.437352,-0.231771,0.39816
32797210925,-0.437352,-0.231771,0.39816
32797225919,-0.437223,-0.231792,0.398143
32797248456,-0.437352,-0.231771,0.39816
32797270924,-0.437258,-0.231912,0.39818
32797286013,-0.437258,-0.231912,0.39818
32797308500,-0.437258,-0.231912,0.39818
32797331002,-0.437258,-0.231912,0.39818
32797345323,-0.437258,-0.231912,0.39818
32797368484,-0.43713,-0.231933,0.398162
32797390955,-0.43713,-0.231933,0.398162
32797405328,-0.43713,-0.231933,0.398162
32797428498,-0.436637,-0.232036,0.39811
32797450950,-0.436637,-0.232036,0.39811
32797465303,-0.436637,-0.232036,0.39811
32797488456,-0.436508,-0.232057,0.398092
32797510979,-0.436508,-0.232057,0.398092
32797525306,-0.436508,-0.232057,0.398092
32797548956,-0.436508,-0.232057,0.398092
32797571000,-0.435749,-0.231744,0.397769
32797585324,-0.435644,-0.231385,0.397659
32797608457,-0.437339,-0.231103,0.398248
32797631015,-0.437942,-0.230836,0.398407
32797645328,-0.439092,-0.230561,0.398781
32797668503,-0.439268,-0.230425,0.399286
32797691050,-0.440666,-0.230589,0.399805
32797712140,-0.442647,-0.230864,0.400578
32797728530,-0.442237,-0.230972,0.401051
32797750994,-0.440682,-0.230833,0.401146
32797772193,-0.43911,-0.230885,0.400899
32797788492,-0.439132,-0.230904,0.400918
32797811030,-0.439287,-0.231484,0.401083
32797832138,-0.439305,-0.23146,0.40121
32797838923,-0.439287,-0.231484,0.401083
32797853855,-0.438475,-0.23091,0.400812
32797876560,-0.437201,-0.230683,0.400418
32797899075,-0.438387,-0.230861,0.400395
32797913904,-0.440504,-0.230634,0.401074
32797936551,-0.440428,-0.230351,0.401107
32797954471,-0.440596,-0.229758,0.401375
32797973860,-0.439964,-0.229259,0.401285
32797996398,-0.440311,-0.229033,0.401409
32798014286,-0.440928,-0.229432,0.401481
32798033909,-0.440928,-0.229432,0.401481
32798056468,-0.440235,-0.22915,0.401555
32798074421,-0.440253,-0.229293,0.401465
32798101440,-0.440244,-0.229607,0.401792
32798116545,-0.439915,-0.229809,0.401795
32798134478,-0.439915,-0.229809,0.401795
32798154089,-0.439805,-0.230141,0.401471
32798176591,-0.439041,-0.230187,0.401368
32798194506,-0.437395,-0.230357,0.401267
32798214024,-0.43546,-0.230325,0.401204
32798236565,-0.434608,-0.230155,0.400901
32798254338,-0.435544,-0.229727,0.400949
32798273927,-0.43586,-0.229758,0.400495
32798296432,-0.437689,-0.229431,0.400447
32798314417,-0.439225,-0.229426,0.400439
32798333965,-0.440811,-0.229642,0.400486
32798356502,-0.442645,-0.229961,0.401114
32798381890,-0.442018,-0.230275,0.401481
32798393923,-0.440644,-0.230211,0.401759
32798416455,-0.439232,-0.230152,0.40189
32798434518,-0.438281,-0.230479,0.401825
32798454079,-0.438482,-0.230298,0.401804
32798476562,-0.438503,-0.230317,0.401823
32798494470,-0.439192,-0.230556,0.401856
32798513998,-0.439756,-0.230692,0.401982
32798536576,-0.439792,-0.230811,0.402019
32798554366,-0.439646,-0.230856,0.401874
32798574083,-0.440303,-0.230851,0.40198
32798596602,-0.440431,-0.23083,0.401998
32798614317,-0.440049,-0.230769,0.402054
32798634064,-0.439316,-0.230891,0.402094
32798656415,-0.439316,-0.230891,0.402094
32798674398,-0.439792,-0.230811,0.402019
32798701619,-0.440742,-0.231051,0.40198
32798716588,-0.440614,-0.231072,0.401963
32798734492,-0.439521,-0.23092,0.401749
32798755409,-0.439868,-0.230862,0.401656
32798776570,-0.440725,-0.231075,0.401854
32798794460,-0.440596,-0.231096,0.401836
32798815361,-0.44005,-0.230936,0.401837
32798836520,-0.439921,-0.230957,0.40182
32798854394,-0.440485,-0.231093,0.401945
32798875402,-0.440485,-0.231093,0.401945
32798896460,-0.440775,-0.231295,0.401908
32798914511,-0.44081,-0.231414,0.401945
32798937053,-0.440245,-0.231112,0.402036
32798957865,-0.440117,-0.231133,0.402019
32798974507,-0.440578,-0.230952,0.401926
32798995376,-0.441183,-0.230851,0.401868
32799016369,-0.441218,-0.230971,0.401905
32799034345,-0.441218,-0.230971,0.401905
32799055408,-0.440911,-0.230793,0.401815
32799076575,-0.440347,-0.230657,0.40169
32799094412,-0.440481,-0.230447,0.401271
32799117021,-0.440481,-0.230447,0.401271
32799136598,-0.440446,-0.230327,0.401234
32799154553,-0.441082,-0.23087,0.401217
32799176965,-0.441082,-0.23087,0.401217
32799196587,-0.44121,-0.230849,0.401235
32799214510,-0.440477,-0.230971,0.401274
32799237055,-0.440349,-0.230992,0.401257
32799256607,-0.44022,-0.231013,0.401239
32799274529,-0.440637,-0.231026,0.401436
32799297067,-0.441623,-0.231218,0.401652
32799316543,-0.441601,-0.231199,0.401633
32799334554,-0.441623,-0.231218,0.401652
32799357082,-0.442116,-0.231115,0.401704
32799376631,-0.441987,-0.231136,0.401686
32799394556,-0.442152,-0.231234,0.401741
32799416029,-0.441218,-0.230971,0.401905
32799437306,-0.440764,-0.23067,0.401887
32799453607,-0.440315,-0.230014,0.401649
32799476118,-0.439175,-0.229809,0.401165
32799497089,-0.439428,-0.229891,0.401091
32799513551,-0.441834,-0.229865,0.401733
32799536211,-0.442484,-0.230508,0.401733
32799557087,-0.443755,-0.229921,0.401671
32799573529,-0.442821,-0.229657,0.401835
32799596236,-0.441234,-0.229442,0.401787
32799617131,-0.442145,-0.229519,0.401819
32799633558,-0.442686,-0.229867,0.402254
32799656141,-0.442686,-0.229867,0.402254
32799677122,-0.442686,-0.229867,0.402254
32799693563,-0.442771,-0.230207,0.402346
32799716011,-0.442771,-0.230207,0.402346
32799737126,-0.442771,-0.230207,0.402346
32799753588,-0.442807,-0.230326,0.402383
32799776070,-0.442056,-0.230305,0.402513
32799797112,-0.442056,-0.230305,0.402513
32799813606,-0.442056,-0.230305,0.402513
32799836104,-0.442038,-0.230329,0.402386
32799857299,-0.442074,-0.230449,0.402423
32799873575,-0.442074,-0.230449,0.402423
32799896130,-0.441945,-0.23047,0.402405
32799917187,-0.441945,-0.23047,0.402405
32799933584,-0.443207,-0.230363,0.402454
32799956094,-0.443443,-0.230701,0.402583
32799977349,-0.444127,-0.229959,0.402375
32799993663,-0.445806,-0.229097,0.402054
32800016076,-0.447828,-0.227966,0.401963
32800038601,-0.4489,-0.227162,0.401806
32800053629,-0.448402,-0.226454,0.401295
32800076108,-0.448531,-0.226433,0.401313
32800098634,-0.447788,-0.226866,0.401681
32800113655,-0.446226,-0.227082,0.401999
