timestamp,roll,pitch,yaw
32913691991,-0.388267,-0.232538,0.475447
32913714525,-0.388267,-0.232538,0.475447
32913735633,-0.388267,-0.232538,0.475447
32913752019,-0.387909,-0.232635,0.475418
32913774548,-0.388073,-0.232729,0.475471
32913795734,-0.388073,-0.232729,0.475471
32913812007,-0.388073,-0.232729,0.475471
32913834493,-0.388073,-0.232729,0.475471
32913855675,-0.387947,-0.232755,0.475454
32913872050,-0.388073,-0.232729,0.475471
32913894565,-0.388073,-0.232729,0.475471
32913915773,-0.388073,-0.232729,0.475471
32913931998,-0.387947,-0.232755,0.475454
32913954510,-0.387947,-0.232755,0.475454
32913975677,-0.388073,-0.232729,0.475471
32913992019,-0.388073,-0.232729,0.475471
32914014454,-0.387947,-0.232755,0.475454
32914036983,-0.387947,-0.232755,0.475454
32914052059,-0.387947,-0.232755,0.475454
32914074546,-0.388073,-0.232729,0.475471
32914097019,-0.388327,-0.232797,0.475389
32914112074,-0.389267,-0.232834,0.475559
32914134546,-0.390083,-0.233056,0.475487
32914157089,-0.396393,-0.233932,0.476592
32914171364,-0.410848,-0.234925,0.478583
32914194621,-0.420239,-0.233852,0.480301
32914217017,-0.44533,-0.228664,0.488428
32914231352,-0.487294,-0.209853,0.500509
32914254562,-0.516543,-0.181539,0.506319
32914277190,-0.53611,-0.145645,0.49915
32914298165,-0.555513,-0.105543,0.484442
32914314640,-0.539108,-0.0736725,0.455911
32914337043,-0.525063,-0.0441185,0.432927
32914358207,-0.508816,-0.017743,0.410891
32914382077,-0.471907,0.00903769,0.388623
32914397068,-0.43963,0.0349885,0.367668
32914418179,-0.421904,0.0604882,0.352879
32914434558,-0.413691,0.0842749,0.344033
32914457022,-0.412304,0.106953,0.334919
32914478278,-0.402601,0.129196,0.321887
32914494522,-0.383203,0.148483,0.308998
32914517037,-0.361105,0.162945,0.298548
32914538055,-0.338581,0.174174,0.289708
32914554594,-0.329045,0.179831,0.283645
32914577049,-0.327882,0.176944,0.280407
32914598023,-0.325603,0.174163,0.274446
32914614479,-0.330082,0.170104,0.271011
32914637014,-0.336454,0.167329,0.26905
32914658015,-0.350875,0.164472,0.269026
32914674516,-0.366949,0.161206,0.272056
32914697020,-0.385756,0.157441,0.275896
32914718077,-0.398373,0.15305,0.279236
32914734002,-0.406585,0.148472,0.281269
32914757056,-0.41223,0.144448,0.282448
32914778230,-0.414805,0.141349,0.284859
32914794553,-0.420156,0.139673,0.285987
32914816970,-0.426553,0.138906,0.287038
32914838226,-0.432938,0.137821,0.289427
32914853883,-0.437603,0.137172,0.293219
32914876999,-0.443752,0.135833,0.296716
32914898175,-0.45043,0.132932,0.298515
32914913962,-0.454294,0.128455,0.299885
32914937130,-0.456753,0.123877,0.303395
32914959569,-0.45806,0.118342,0.307918
32914973917,-0.457288,0.112203,0.314026
32914997775,-0.456326,0.104999,0.320624
32915019464,-0.453641,0.0969556,0.327681
32915033865,-0.453009,0.0875968,0.33576
32915057071,-0.454028,0.0771862,0.344063
32915082454,-0.456325,0.0661111,0.353463
32915086758,-0.459765,0.0545157,0.364069
32915108994,-0.465008,0.0423707,0.375665
32915130758,-0.470527,0.021091,0.390434
32915146457,-0.471763,-0.0117994,0.404397
32915168846,-0.469153,-0.0403049,0.417924
32915192224,-0.474948,-0.0566085,0.43148
32915206401,-0.497488,-0.0649729,0.446736
32915228920,-0.501238,-0.0921338,0.459416
32915252629,-0.490926,-0.122445,0.469378
32915266467,-0.491933,-0.136273,0.484947
32915289015,-0.477902,-0.164393,0.488539
32915312012,-0.457699,-0.182212,0.489823
32915326513,-0.450689,-0.193599,0.490488
32915348930,-0.442724,-0.203618,0.490601
32915372210,-0.43264,-0.210416,0.490935
32915386393,-0.422795,-0.215704,0.492049
32915408965,-0.41515,-0.22281,0.494044
32915432122,-0.420946,-0.216498,0.499156
32915446535,-0.429695,-0.205064,0.501922
32915470376,-0.420902,-0.219777,0.500446
32915492515,-0.417433,-0.228731,0.500226
32915506437,-0.421034,-0.222812,0.500814
32915528973,-0.425979,-0.208968,0.500979
32915552513,-0.430473,-0.192561,0.500945
32915566429,-0.432745,-0.178411,0.499915
32915588974,-0.432417,-0.170283,0.498689
32915612107,-0.432009,-0.170321,0.497601
32915625786,-0.427779,-0.179129,0.49628
32915648345,-0.422692,-0.19435,0.495682
32915662635,-0.417807,-0.212845,0.495467
32915685799,-0.414156,-0.229012,0.495614
32915708255,-0.413253,-0.238369,0.496281
32915722607,-0.414268,-0.238026,0.497524
32915745667,-0.416683,-0.233141,0.49845
32915768306,-0.415276,-0.235362,0.497959
32915782476,-0.413862,-0.235322,0.49798
32915813919,-0.412969,-0.235573,0.498398
32915820192,-0.411928,-0.235711,0.49889
32915842605,-0.411436,-0.236022,0.499268
32915865782,-0.410636,-0.235947,0.49924
32915880089,-0.410088,-0.235817,0.499247
32915902653,-0.410635,-0.235401,0.499367
32915925908,-0.410849,-0.234885,0.499162
32915940155,-0.411553,-0.233471,0.498813
32915962750,-0.413451,-0.231649,0.497798
32915985157,-0.418253,-0.227936,0.496438
32916007486,-0.42645,-0.219961,0.4947
32916022474,-0.43503,-0.206831,0.491072
32916046539,-0.451251,-0.190815,0.48561
32916070526,-0.46807,-0.168937,0.478121
32916082486,-0.470846,-0.142075,0.46799
32916104959,-0.446766,-0.109157,0.454069
32916127681,-0.41436,-0.0754499,0.433547
32916142542,-0.406895,-0.0431937,0.41562
32916164967,-0.425281,-0.0137079,0.402609
32916187668,-0.449822,0.0147171,0.391275
32916202544,-0.463168,0.0416049,0.378229
32916225163,-0.462723,0.0657445,0.361271
32916242900,-0.448205,0.0879308,0.342457
32916262485,-0.426837,0.108519,0.325188
32916292654,-0.404388,0.126687,0.313461
32916302880,-0.39013,0.14123,0.306617
32916322627,-0.393267,0.150144,0.302166
32916345160,-0.407226,0.155312,0.302426
32916362882,-0.424995,0.157866,0.306053
32916383979,-0.442154,0.159875,0.308534
32916405000,-0.455446,0.16078,0.308
32916423111,-0.463801,0.159424,0.304862
32916442489,-0.470739,0.154914,0.300364
32916465161,-0.46802,0.151772,0.299285
32916482945,-0.446472,0.152417,0.302808
32916504144,-0.430122,0.15293,0.306077
32916525052,-0.424051,0.153859,0.305256
32916542937,-0.420466,0.155195,0.302108
32916564044,-0.414138,0.156696,0.302863
32916585130,-0.41876,0.158198,0.305521
32916605798,-0.427954,0.160781,0.307739
32916626814,-0.438641,0.164145,0.308827
32916645147,-0.450628,0.169431,0.306855
32916660003,-0.467313,0.188751,0.298362
32916682680,-0.461278,0.186049,0.296263
32916705011,-0.452362,0.203849,0.292273
32916720058,-0.447306,0.214005,0.288552
32916742667,-0.435939,0.197829,0.289823
32916765147,-0.434269,0.198423,0.293013
32916780100,-0.448531,0.212633,0.296668
32916802674,-0.456669,0.211362,0.303271
32916825127,-0.470213,0.208079,0.307917
32916839989,-0.476408,0.203103,0.311456
32916862528,-0.474642,0.198833,0.316406
32916885149,-0.470292,0.19386,0.320986
32916901519,-0.465214,0.188406,0.32224
32916922633,-0.456311,0.182272,0.320492
32916945145,-0.435416,0.167956,0.317235
32916961599,-0.423609,0.171885,0.31536
32916982622,-0.427443,0.179464,0.313985
32917005083,-0.439022,0.182413,0.314008
32917021490,-0.452291,0.184428,0.31359
32917042728,-0.458401,0.187254,0.311866
32917065122,-0.459673,0.190795,0.310375
32917081695,-0.453862,0.194961,0.308815
32917102727,-0.447106,0.197791,0.306588
32917125001,-0.440689,0.198989,0.302529
32917141471,-0.437588,0.200262,0.300552
32917162608,-0.446748,0.201807,0.305613
32917185162,-0.472899,0.202366,0.314046
32917201544,-0.50509,0.204294,0.321486
32917222633,-0.536448,0.207623,0.325348
32917245150,-0.574001,0.206519,0.325833
32917261543,-0.605405,0.203762,0.326778
32917282679,-0.605537,0.204842,0.329208
32917305046,-0.577948,0.207355,0.325646
32917321691,-0.542204,0.210852,0.315078
32917342724,-0.512853,0.213689,0.303995
32917365163,-0.495261,0.217475,0.301843
32917381439,-0.516773,0.223028,0.308776
32917402735,-0.570843,0.227186,0.318327
32917425089,-0.620028,0.231008,0.323537
32917441523,-0.651232,0.233333,0.320184
32917462563,-0.659533,0.235526,0.316566
32917485193,-0.657681,0.236854,0.313998
32917502116,-0.64825,0.237195,0.311719
32917524843,-0.637859,0.237424,0.307357
32917545846,-0.634843,0.239148,0.303842
32917561611,-0.642729,0.242693,0.302584
32917584697,-0.657704,0.246601,0.302878
32917605908,-0.672782,0.24922,0.303473
32917622415,-0.68139,0.250278,0.30353
32917644848,-0.679351,0.250613,0.301978
32917665809,-0.668598,0.250231,0.29877
32917682219,-0.652946,0.24966,0.29498
32917711965,-0.635746,0.2495,0.292249
32917725880,-0.623489,0.249038,0.291506
32917741556,-0.618568,0.248367,0.291852
32917764690,-0.616972,0.246916,0.292275
32917787245,-0.610159,0.245687,0.29198
32917801502,-0.598064,0.244731,0.290725
32917826311,-0.582858,0.244269,0.288657
32917847254,-0.568247,0.243139,0.287281
32917861552,-0.554677,0.241894,0.28651
32917884749,-0.54221,0.240246,0.284062
32917907241,-0.52487,0.238931,0.279752
32917921543,-0.501958,0.238158,0.272574
32917944867,-0.47558,0.237473,0.263711
32917967274,-0.44848,0.237255,0.254034
32917981572,-0.422789,0.237868,0.244676
32918004646,-0.40103,0.238885,0.236263
32918027368,-0.386281,0.240506,0.228783
32918041550,-0.376197,0.242368,0.223143
32918064714,-0.369426,0.244282,0.219701
32918087357,-0.365807,0.246298,0.217716
32918108271,-0.366017,0.247804,0.216935
32918124806,-0.368629,0.248907,0.216341
32918147212,-0.37196,0.249529,0.215378
32918161540,-0.373307,0.249832,0.214158
32918184859,-0.374425,0.249933,0.213284
32918207212,-0.375251,0.249892,0.212564
32918221583,-0.377408,0.249363,0.211672
32918244861,-0.378991,0.248869,0.211334
32918267404,-0.380166,0.248197,0.211592
32918281502,-0.380621,0.24813,0.212193
32918310900,-0.381155,0.248239,0.212999
32918327162,-0.382839,0.248224,0.213701
32918348453,-0.384043,0.247953,0.214648
32918364703,-0.38357,0.247525,0.215913
32918387271,-0.382766,0.246863,0.216873
32918408401,-0.383544,0.246486,0.216986
32918424798,-0.384322,0.24611,0.2171
32918447239,-0.384322,0.24611,0.2171
32918468517,-0.38426,0.245787,0.21679
32918484691,-0.385192,0.246755,0.216635
32918507343,-0.388153,0.248189,0.216195
32918528365,-0.392169,0.2517,0.216006
32918544756,-0.395857,0.254153,0.215163
32918567326,-0.398017,0.254615,0.212447
32918588456,-0.39027,0.256298,0.206768
32918604775,-0.379204,0.257107,0.199866
32918627348,-0.367943,0.255484,0.194324
32918648336,-0.35473,0.257179,0.188581
32918664275,-0.348092,0.25886,0.1863
32918681847,-0.385192,0.246755,0.216635
32918688422,-0.388153,0.248189,0.216195
32918693489,-0.350465,0.260269,0.187675
32918708455,-0.356803,0.262969,0.190024
32918724171,-0.356559,0.264106,0.191506
32918747308,-0.356632,0.267731,0.190758
32918769749,-0.352082,0.246054,0.196272
32918784788,-0.352542,0.247008,0.197063
32918807254,-0.358066,0.264685,0.195516
32918829794,-0.367229,0.284386,0.19547
32918851005,-0.382667,0.300627,0.196452
32918867324,-0.396512,0.313622,0.196389
32918889838,-0.403381,0.326136,0.194071
32918904101,-0.410403,0.341802,0.190935
32918927396,-0.419271,0.358967,0.188237
32918949749,-0.427274,0.376101,0.186835
32918964148,-0.43484,0.393055,0.186332
32918987246,-0.44414,0.407518,0.185919
32919009675,-0.448668,0.404474,0.190733
32919030795,-0.452775,0.399998,0.19351
32919047252,-0.469429,0.395234,0.193502
32919069847,-0.488243,0.388156,0.195167
32919098419,-0.495349,0.380346,0.201334
32919107248,-0.495726,0.374376,0.20797
32919129858,-0.494967,0.370147,0.209342
32919150915,-0.493685,0.366422,0.205761
32919167257,-0.493347,0.363304,0.201003
32919189829,-0.491218,0.362193,0.198498
32919204096,-0.490833,0.361068,0.198815
32919227107,-0.490241,0.359494,0.199933
32919249930,-0.490641,0.357581,0.201201
32919270932,-0.492781,0.355408,0.202419
32919287410,-0.494205,0.351857,0.203674
32919309753,-0.495831,0.346737,0.205153
32919330938,-0.495716,0.341644,0.206246
32919347266,-0.496492,0.337408,0.206234
32919377258,-0.496212,0.334239,0.206001
32919391095,-0.494903,0.331812,0.206243
32919407333,-0.492615,0.330098,0.207751
32919429719,-0.493026,0.327901,0.209356
32919450791,-0.494547,0.324641,0.210178
32919467263,-0.49459,0.324015,0.210195
32919489727,-0.493422,0.32168,0.210242
32919513673,-0.491454,0.319582,0.210622
32919527238,-0.491255,0.317312,0.211312
32919549706,-0.491597,0.315188,0.211769
32919570787,-0.492173,0.313482,0.212228
32919587310,-0.493813,0.311612,0.212454
32919609737,-0.493829,0.311214,0.212404
32919630751,-0.492676,0.308844,0.21274
32919654767,-0.492254,0.306566,0.213058
32919669750,-0.49214,0.304219,0.213387
32919692235,-0.492312,0.302221,0.213947
32919707258,-0.493181,0.299827,0.214535
32919729752,-0.491972,0.297662,0.215201
32919752244,-0.490078,0.295732,0.216155
32919767288,-0.489186,0.294173,0.217015
32919789744,-0.488833,0.292396,0.217723
32919812398,-0.48885,0.290933,0.218446
32919827372,-0.488899,0.290431,0.218439
32919849821,-0.488769,0.29005,0.218529
32919872365,-0.488076,0.288832,0.21864
32919886734,-0.487896,0.287462,0.218854
32919909866,-0.488505,0.285853,0.21917
32919932343,-0.488553,0.285472,0.219137
32919946664,-0.48801,0.283788,0.219334
32919969845,-0.487893,0.283376,0.219298
32919992322,-0.487792,0.283009,0.219405
32920006654,-0.487839,0.281605,0.219851
32920029771,-0.48816,0.280236,0.220271
32920052296,-0.488471,0.278899,0.220816
32920066633,-0.488352,0.278608,0.220755
32920089849,-0.488357,0.278366,0.220805
32920112366,-0.48827,0.277968,0.220786
32920133443,-0.488044,0.277101,0.221007
32920149844,-0.487805,0.276386,0.221329
32920172287,-0.487714,0.276109,0.221284
32920193341,-0.488372,0.275161,0.221681
32920209771,-0.491955,0.273282,0.219822
32920232304,-0.480382,0.270024,0.214161
32920253384,-0.463154,0.269354,0.208408
32920269920,-0.454175,0.273101,0.206427
32920292252,-0.44734,0.283991,0.20706
32920313298,-0.450015,0.291882,0.205687
32920329798,-0.44974,0.293546,0.203826
32920352433,-0.44306,0.292719,0.201513
32920373350,-0.433332,0.290481,0.196953
32920389946,-0.418171,0.285579,0.194606
32920412331,-0.402742,0.282777,0.194776
32920433487,-0.39799,0.28173,0.196815
32920449809,-0.398741,0.283359,0.199221
32920455320,-0.400202,0.284551,0.202114
32920477824,-0.401015,0.285621,0.203076
32920509068,-0.399137,0.286026,0.202594
32920515206,-0.395541,0.285823,0.202064
32920537796,-0.39284,0.286011,0.202234
32920560267,-0.392995,0.285115,0.202644
32920575300,-0.394179,0.283363,0.203189
32920597739,-0.396199,0.281412,0.203437
32920620331,-0.397255,0.280823,0.202404
32920635289,-0.399353,0.279512,0.202654
32920657734,-0.401498,0.278215,0.203528
32920680387,-0.404496,0.276231,0.203046
32920695213,-0.407364,0.273528,0.20398
32920717704,-0.407129,0.271152,0.205354
32920740206,-0.406947,0.270389,0.205411
32920755167,-0.406144,0.270022,0.205949
32920777723,-0.406245,0.270268,0.207023
32920795702,-0.407818,0.269704,0.208097
32920815243,-0.408697,0.268842,0.208801
32920837752,-0.407972,0.26838,0.208851
32920855808,-0.406736,0.268259,0.208494
32920875408,-0.406603,0.268243,0.208507
32920897807,-0.407783,0.267455,0.208787
32920915665,-0.410499,0.26658,0.210045
32920935322,-0.416466,0.264747,0.212399
32920957926,-0.424446,0.261822,0.21478
32920980401,-0.425817,0.257727,0.218132
32920995219,-0.426879,0.254254,0.220511
32921020636,-0.43243,0.252157,0.221245
32921041807,-0.440577,0.252256,0.221157
32921055430,-0.450698,0.253086,0.219811
32921085248,-0.454033,0.254286,0.221258
32921100391,-0.455969,0.254041,0.223797
32921115432,-0.458818,0.251712,0.224019
32921140761,-0.458459,0.248842,0.223394
32921155647,-0.45569,0.247916,0.22274
32921175325,-0.452522,0.248229,0.222215
32921197822,-0.453761,0.247999,0.222643
32921215656,-0.45887,0.247153,0.223488
32921235405,-0.463848,0.245474,0.22463
32921257744,-0.467049,0.244151,0.225636
32921275619,-0.467157,0.243298,0.226719
32921296683,-0.465317,0.242461,0.227972
32921317899,-0.465661,0.241241,0.229488
32921335719,-0.46818,0.238507,0.231288
32921356843,-0.47077,0.235119,0.233974
32921377762,-0.473058,0.230901,0.237034
32921395647,-0.474498,0.226206,0.241686
32921418278,-0.478132,0.220142,0.24662
32921437784,-0.483549,0.212538,0.253831
32921455623,-0.484336,0.203181,0.261855
32921476670,-0.481854,0.193486,0.271072
32921497772,-0.478662,0.181922,0.280471
32921515619,-0.477223,0.169174,0.291164
32921536878,-0.47692,0.153697,0.302941
32921557803,-0.48002,0.136201,0.317019
32921575707,-0.485053,0.117948,0.332212
32921598176,-0.489743,0.0978825,0.348521
32921617888,-0.496686,0.0767738,0.365488
32921635742,-0.502324,0.0547421,0.381344
32921658327,-0.504713,0.0330137,0.396043
32921677857,-0.504534,0.0112594,0.409972
32921695832,-0.503897,-0.0112429,0.42218
32921718376,-0.504203,-0.0330562,0.434051
32921737807,-0.505887,-0.0547947,0.444787
32921755815,-0.509886,-0.0765821,0.45576
32921778310,-0.50856,-0.0959668,0.470425
32921797784,-0.497329,-0.119558,0.472752
32921815712,-0.483061,-0.136905,0.476993
32921838148,-0.478196,-0.153398,0.480924
32921859294,-0.469537,-0.167245,0.480726
32921875700,-0.451633,-0.176859,0.481014
32921898162,-0.4329,-0.183728,0.481393
32921917893,-0.424057,-0.191105,0.483148
32921935726,-0.414795,-0.197652,0.484334
32921958290,-0.40688,-0.202788,0.486637
32921977889,-0.401258,-0.206584,0.489351
32921994875,-0.392327,-0.210356,0.490621
32922017368,-0.386054,-0.212688,0.491588
32922038541,-0.380435,-0.214984,0.491866
32922054968,-0.377213,-0.216743,0.492003
32922077474,-0.375679,-0.21845,0.492382
32922098637,-0.374567,-0.219811,0.492758
32922114990,-0.374564,-0.22092,0.494036
32922137383,-0.376955,-0.221628,0.494177
32922158437,-0.379614,-0.222805,0.494347
32922175079,-0.380214,-0.222995,0.494602
32922197413,-0.381321,-0.22273,0.494729
32922218545,-0.381235,-0.222876,0.494747
32922234874,-0.379997,-0.223039,0.493945
32922257372,-0.38052,-0.22373,0.493659
32922278516,-0.38254,-0.223859,0.494015
32922294986,-0.383108,-0.224137,0.494682
32922317521,-0.383496,-0.223838,0.495196
32922338629,-0.381857,-0.224339,0.495306
32922354952,-0.380629,-0.224829,0.494828
32922377576,-0.383168,-0.225451,0.495235
32922398497,-0.385414,-0.226283,0.496564
32922414900,-0.384255,-0.227011,0.497692
32922437378,-0.381524,-0.227022,0.498271
32922458599,-0.380052,-0.227037,0.498676
32922475087,-0.380621,-0.228758,0.500047
32922497419,-0.379433,-0.229369,0.499603
32922518387,-0.379646,-0.229895,0.499238
32922534867,-0.381612,-0.230659,0.498965
32922557421,-0.384264,-0.231308,0.499161
32922579866,-0.386922,-0.231571,0.499269
32922594961,-0.387932,-0.231629,0.499063
32922617595,-0.38735,-0.23154,0.498814
32922640003,-0.386765,-0.231293,0.498792
32922654923,-0.385661,-0.231214,0.498463
32922677404,-0.384826,-0.231061,0.4983
32922708531,-0.384811,-0.231239,0.497943
32922714200,-0.385874,-0.231742,0.498101
32922737466,-0.385874,-0.231742,0.498101
32922759949,-0.385914,-0.231861,0.498137
32922774534,-0.385896,-0.231881,0.498006
32922797437,-0.386809,-0.232114,0.498468
32922819883,-0.386809,-0.232114,0.498468
32922834336,-0.386809,-0.232114,0.498468
32922857432,-0.386831,-0.232253,0.498373
32922880094,-0.386831,-0.232253,0.498373
32922894363,-0.386871,-0.232372,0.498409
32922917556,-0.386741,-0.232785,0.498483
32922939924,-0.386468,-0.233244,0.498408
32922954341,-0.385901,-0.23352,0.498382
32922985016,-0.386026,-0.233493,0.498399
32923000097,-0.385882,-0.23354,0.498251
32923014262,-0.386026,-0.233493,0.498399
32923037540,-0.386048,-0.233632,0.498304
32923060010,-0.385948,-0.233957,0.497966
32923081158,-0.386074,-0.233929,0.497984
32923097635,-0.385171,-0.233863,0.498076
32923120000,-0.384523,-0.233901,0.497977
32923141184,-0.384523,-0.233901,0.497977
32923157567,-0.384563,-0.23402,0.498013
32923179995,-0.384438,-0.234048,0.497995
32923201001,-0.385001,-0.234157,0.498113
32923217627,-0.385001,-0.234157,0.498113
32923240018,-0.385127,-0.234129,0.498131
32923262498,-0.385167,-0.234248,0.498167
32923277631,-0.385167,-0.234248,0.498167
32923300106,-0.385207,-0.234368,0.498203
32923321143,-0.385207,-0.234368,0.498203
32923337530,-0.385207,-0.234368,0.498203
32923360018,-0.385082,-0.234395,0.498185
32923381090,-0.385122,-0.234514,0.498222
32923397520,-0.385122,-0.234514,0.498222
32923420050,-0.385417,-0.234698,0.498174
32923441101,-0.385399,-0.234717,0.498043
32923456872,-0.385524,-0.23469,0.49806
32923480013,-0.385399,-0.234717,0.498043
32923502531,-0.385439,-0.234837,0.498079
32923517504,-0.385564,-0.234809,0.498096
32923540024,-0.385439,-0.234837,0.498079
32923562612,-0.385479,-0.234956,0.498115
32923585024,-0.385479,-0.234956,0.498115
32923600016,-0.385479,-0.234956,0.498115
32923622551,-0.38629,-0.234851,0.498494
32923637539,-0.385287,-0.23515,0.49814
32923660014,-0.386194,-0.235335,0.49793
32923682674,-0.387181,-0.235798,0.497687
32923696860,-0.387306,-0.235771,0.497704
32923720021,-0.387346,-0.23589,0.497741
32923742630,-0.387346,-0.23589,0.497741
32923756873,-0.387346,-0.23589,0.497741
32923780007,-0.387346,-0.23589,0.497741
32923802706,-0.387221,-0.235917,0.497723
32923816895,-0.387637,-0.235954,0.497812
32923840001,-0.38833,-0.236155,0.49783
32923862500,-0.388371,-0.236274,0.497866
32923876842,-0.388371,-0.236274,0.497866
32923900078,-0.388371,-0.236274,0.497866
32923922626,-0.388371,-0.236274,0.497866
32923936828,-0.388371,-0.236274,0.497866
32923960065,-0.388411,-0.236394,0.497903
32923982543,-0.388411,-0.236394,0.497903
32924003571,-0.388411,-0.236394,0.497903
32924019996,-0.388537,-0.236366,0.49792
32924042546,-0.388411,-0.236394,0.497903
32924063524,-0.388433,-0.236533,0.497808
32924080150,-0.388559,-0.236505,0.497826
32924102478,-0.388559,-0.236505,0.497826
32924123725,-0.388599,-0.236624,0.497862
32924140068,-0.388599,-0.236624,0.497862
32924162681,-0.388433,-0.236533,0.497808
32924183663,-0.388474,-0.236652,0.497845
32924200084,-0.388599,-0.236624,0.497862
32924222624,-0.38864,-0.236744,0.497899
32924243662,-0.38864,-0.236744,0.497899
32924260084,-0.38864,-0.236744,0.497899
32924282571,-0.38864,-0.236744,0.497899
32924303722,-0.38868,-0.236863,0.497935
32924320048,-0.38868,-0.236863,0.497935
32924342506,-0.388662,-0.236843,0.497911
32924363595,-0.38868,-0.236863,0.497935
32924380073,-0.389266,-0.237111,0.497961
32924402496,-0.389248,-0.237091,0.497936
32924423735,-0.389248,-0.237091,0.497936
32924440092,-0.388868,-0.237054,0.498002
32924462541,-0.388868,-0.237054,0.498002
32924485144,-0.388994,-0.237027,0.49802
32924499876,-0.388994,-0.237027,0.49802
32924522721,-0.388994,-0.237027,0.49802
32924545108,-0.388868,-0.237054,0.498002
32924560105,-0.388909,-0.237173,0.498039
32924582579,-0.388909,-0.237173,0.498039
32924605094,-0.388909,-0.237173,0.498039
32924619376,-0.388909,-0.237173,0.498039
32924650067,-0.388909,-0.237173,0.498039
32924665042,-0.388909,-0.237173,0.498039
32924679517,-0.388949,-0.237293,0.498075
32924702569,-0.388949,-0.237293,0.498075
32924725155,-0.388949,-0.237293,0.498075
32924739346,-0.388514,-0.237275,0.497855
32924762619,-0.388407,-0.237323,0.497861
32924785134,-0.388555,-0.237395,0.497891
32924799420,-0.388555,-0.237395,0.497891
32924822600,-0.388429,-0.237422,0.497874
32924845098,-0.388429,-0.237422,0.497874
32924859394,-0.388429,-0.237422,0.497874
32924882731,-0.388429,-0.237422,0.497874
32924905190,-0.388448,-0.237442,0.497898
32924926268,-0.388429,-0.237422,0.497874
32924942591,-0.388429,-0.237422,0.497874
32924965169,-0.38847,-0.237541,0.49791
32924986162,-0.388429,-0.237422,0.497874
32925002520,-0.38847,-0.237541,0.49791
32925025017,-0.388448,-0.237442,0.497898
32925046888,-0.388488,-0.237561,0.497934
32925062550,-0.38847,-0.237541,0.49791
32925085010,-0.38847,-0.237541,0.49791
32925107134,-0.38847,-0.237541,0.49791
32925122528,-0.388053,-0.237544,0.497714
32925145134,-0.388053,-0.237544,0.497714
32925167802,-0.388094,-0.237663,0.49775
32925182518,-0.387928,-0.237571,0.497696
32925205143,-0.387928,-0.237571,0.497696
32925226117,-0.388407,-0.237867,0.497728
