timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
32730531842,-1,-2,-10,-11,-1,-2,3,1
32730531842,-4,-4,5,8,1,-2,1,0
32730532520,3,4,14,-15,0,0,0,-1
32730532520,0,0,-33,8,-5,-1,0,1
32730546039,1,0,16,10,3,-1,-4,-2
32730546039,0,-5,-20,-10,-3,1,-2,-1
32730546820,2,0,8,-23,-3,-3,0,-3
32730546820,-2,0,6,34,2,1,0,0
32730568641,-1,1,-2,0,1,1,-3,-1
32730568641,-2,0,-1,-2,0,0,1,1
32730569333,0,1,-28,-23,-4,-1,-1,-2
32730569333,1,0,25,17,-1,1,3,-1
32730582919,8,3,13,13,3,1,-1,1
32730582919,-9,-1,-10,-8,-5,-5,-4,-2
32730591175,1,-5,-12,-28,-3,-1,-2,-1
32730591175,-2,-2,-3,5,-1,-4,-1,0
32730606027,0,-4,-5,15,1,0,-1,2
32730606027,-2,2,-7,-19,-3,2,0,-1
32730606887,0,2,22,2,4,1,0,-4
32730606887,4,1,-3,8,-3,-1,4,5
32730628624,-5,2,0,10,-3,0,0,-2
32730628624,4,-1,-3,-3,1,-4,-1,0
32730629345,-2,-5,4,2,-6,-1,0,-2
32730629345,-1,1,9,3,2,1,0,-2
32730651668,-4,-1,-6,-11,-5,-3,-5,1
32730651668,-2,-1,-9,-4,-1,3,1,-1
32730652445,3,-1,8,6,2,-1,-1,2
32730652445,-2,1,-5,-21,0,-1,-2,-1
32730666126,-1,-3,-5,9,-2,-1,1,-3
32730666126,2,8,16,-11,9,2,-2,-2
32730666822,-4,-6,-28,1,-3,-1,0,0
32730666822,1,5,9,-1,-4,-1,-3,-4
32730688604,-4,-7,-18,-2,2,0,-1,1
32730688604,0,-4,22,8,-3,-1,0,0
32730689332,1,5,-25,-18,-3,2,1,0
32730689332,-1,-7,12,11,1,-2,-1,1
32730711688,1,0,-17,-7,5,1,-1,-2
32730711688,2,1,10,28,-2,0,-1,1
32730712630,0,4,5,-14,-1,-1,0,-1
32730712630,-2,0,-18,-1,-2,-2,-2,-2
32730726000,-3,-6,7,-15,-1,-2,-1,0
32730726000,-2,-6,-13,-23,-1,1,0,-1
32730726922,0,-2,3,16,-1,-3,-3,0
32730726922,-2,-5,-29,-3,4,-2,-1,-1
32730748539,-3,0,16,-1,-1,-2,-1,-2
32730748539,1,-1,-5,-11,-8,-4,0,-2
32730749322,1,-4,-9,6,0,1,0,-2
32730749322,0,-1,6,-12,-5,-2,-2,-2
32730771641,0,5,16,10,0,-3,2,1
32730771641,-5,-2,-9,-5,-1,0,-1,1
32730772434,0,-2,16,25,-1,-1,-1,0
32730772434,-3,-4,-48,-30,-1,0,1,0
32730786155,2,5,16,3,5,3,1,0
32730786155,0,-8,4,-12,-2,-2,1,1
32730786797,-2,7,19,13,2,0,-2,2
32730786797,-5,-9,2,13,-3,0,-2,-1
32730808633,4,-1,-6,1,-3,0,-4,-2
32730808633,-2,1,-6,-12,1,1,-2,-2
32730809302,1,3,-9,55,5,1,2,0
32730809302,-1,-3,24,-52,-4,-1,-1,-3
32730831708,-2,-2,-11,-3,2,0,3,-1
32730831708,1,0,5,16,-1,-2,0,0
32730832534,-1,-4,-10,-49,2,-1,-4,0
32730832534,1,1,3,39,5,-1,1,0
32730846018,-4,-1,-2,-3,-4,-1,0,-1
32730846018,-1,1,-5,18,3,1,0,-1
32730846843,-6,-5,-1,-18,-11,-3,0,-1
32730846843,1,6,23,39,8,4,0,1
32730869376,2,1,-23,-47,-8,-3,0,1
32730869376,0,-5,15,18,1,-2,0,-1
32730869973,0,-3,1,-30,-3,-2,-1,-1
32730869973,3,2,4,25,-3,-3,-1,0
32730891698,-4,1,4,20,1,0,1,0
32730891698,1,-2,-15,-27,1,-1,-1,-1
32730892489,10,-1,1,17,-2,-4,-3,0
32730892489,-15,2,-22,-65,-4,-1,0,2
32730906124,-2,1,3,26,4,-1,-2,0
32730906124,-4,-3,-3,4,-2,0,2,-2
32730906784,-2,-1,4,-4,-1,2,1,-4
32730906784,7,0,-3,21,-3,-3,-3,-4
32730929224,-2,1,1,-31,0,-2,0,-3
32730929224,-1,1,-4,3,-1,0,-3,0
32730930049,-1,2,-8,-4,0,-1,1,0
32730930049,1,-1,12,1,4,2,2,3
32730951659,-3,2,-3,2,-4,-3,-4,-2
32730951659,1,-4,4,1,-3,-3,-2,-1
32730952494,-3,2,2,1,-2,-3,0,0
32730952494,1,-2,-6,-1,0,0,0,-1
32730966165,0,-7,-1,-2,-5,-3,0,-1
32730966165,2,5,-10,12,-2,0,-1,-1
32730966815,1,-3,8,-6,0,-1,1,1
32730966815,-1,3,-3,-3,7,2,0,-1
32730989293,0,-4,1,11,-6,-2,1,0
32730989293,0,4,-5,-19,1,2,2,1
32730990002,-1,-1,4,-6,0,0,0,-1
32730990002,0,-4,-2,13,-3,-3,-2,-1
32731011682,2,0,0,-9,5,2,-2,1
32731011682,-4,-2,-10,10,-3,-4,0,-1
32731012473,-2,6,14,0,3,0,0,-2
32731012473,6,-4,0,-1,-2,2,1,0
32731026055,-1,3,2,1,-6,-2,0,-1
32731026055,-2,-1,-15,-17,1,-1,-4,0
32731026815,-2,-7,6,56,3,1,-1,0
32731026815,1,2,-4,-56,-3,-2,-1,1
32731049296,0,-2,-6,4,-2,-1,0,1
32731049296,-8,-2,2,19,1,0,-3,-2
32731050016,-3,5,17,-22,-8,-1,-3,-2
32731050016,-3,0,-7,13,0,-1,-1,-1
32731071704,1,-4,-6,-17,-3,1,-2,-4
32731071704,1,1,20,22,-3,-2,0,2
32731072677,2,-5,-21,-10,6,2,-1,0
32731072677,-3,0,0,20,0,-1,0,-2
32731086063,3,2,5,9,3,0,1,-1
32731086063,-1,-3,15,-11,2,0,1,-3
32731086768,-1,-6,-14,-13,-3,0,0,-1
32731086768,1,-4,-2,7,-2,0,1,1
32731109226,-2,2,-2,14,4,0,1,-1
32731109226,-1,-4,16,8,1,-1,-1,2
32731109967,1,4,-7,-51,-10,-4,-3,-2
32731109967,-7,-3,-13,-9,-2,-2,-5,0
32731131837,0,-1,14,35,2,0,-2,-1
32731131837,4,4,13,-10,-3,-1,0,-1
32731132547,1,2,-12,17,0,1,3,-1
32731132547,-2,-4,1,34,-3,1,-1,-4
32731146067,-1,-3,-17,-62,-6,-1,-2,0
32731146067,0,2,7,31,2,-1,-1,-1
